0,10.5343,0.840394,0.600001,2.17695,1.72365,2.55058,0.92549,0.560784,4907,558,915,1376,865,403,2382,3,3873,1522,2588,1755,0,197,0,181,2803,2389,0,828,0,0,0,0,0,2468,0,16,0,0,0,0,0,212,0,148,0,6,0,23,0,148,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,60,382,345,0,433,516,0,0,26,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6.79424,0.641362,0.210127,2.23299,1.73537,3.62317,0.870588,0.517647,3209,4827,0,960,489,879,1649,126,728,5280,0,438,0,116,870,86,0,5159,0,98,0,0,0,0,0,4793,0,6,0,0,0,0,0,128,0,271,0,38,0,0,0,308,0,55,0,0,0,0,0,250,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,163,0,411,0,436,0,9,0,100,0,17,0,7,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3.74403,0.371833,0.187348,2.26385,1.72942,3.0041,0.760784,0.521569,9990,2790,0,863,1405,490,2662,42,0,4448,0,266,0,82,506,15,0,2331,0,30,0,0,0,0,0,1555,0,1,0,0,0,0,0,415,0,64,0,9,0,0,0,664,0,14,0,0,0,0,0,440,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,423,0,709,0,601,0,21,0,412,0,403,0,138,0,11,0,158,0,11,0,5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8.74565,0.571317,0.194149,2.17695,1.72942,3.36792,0.827451,0.662745,6833,941,434,1159,459,518,1406,6,0,1501,0,570,0,31,0,24,0,1156,0,64,0,8,0,0,0,1069,0,27,0,0,0,0,0,2059,0,601,0,55,0,3,887,3505,0,86,0,0,0,0,845,2958,0,2,0,0,0,0,838,2551,0,0,0,0,0,0,0,228,0,889,0,255,0,206,0,154,0,17,0,0,0,0,0,43,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5.05345,0.48342,0.206497,2.23299,1.72942,3.0041,0.870588,0.466667,3441,3896,750,517,370,162,0,136,2999,3882,531,1014,1215,34,1176,100,0,4265,0,407,0,258,628,14,0,3064,0,80,0,39,0,32,0,312,0,84,0,0,0,0,0,947,0,62,0,0,0,0,0,835,0,11,0,0,0,0,0,750,0,0,0,0,0,0,0,115,0,13,0,0,0,0,0,162,0,0,0,0,0,0,0,68,0,2,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6.06224,0.72577,0.209375,2.26385,1.72365,3.98527,0.780392,0.521569,0,2885,0,618,0,202,0,204,1659,4687,1573,732,1830,240,1432,2,0,5027,0,121,0,9,0,0,0,4472,0,3,0,0,0,0,0,445,0,23,0,1,0,0,0,1605,0,230,0,0,0,0,0,2048,0,34,0,0,0,0,0,2192,0,0,0,0,0,0,0,32,0,20,0,0,0,0,0,38,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.31187,0.372735,0.209477,2.26385,1.72942,3.0041,0.984314,0.537255,3585,1955,0,1364,525,364,721,96,0,6666,1398,596,0,658,463,203,369,6653,0,127,0,0,0,0,439,5085,0,0,0,0,0,0,0,71,0,69,0,3,0,13,0,188,0,6,0,0,0,0,0,204,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,25,0,132,0,81,0,1,0,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6.72508,0.779749,0.26361,2.23299,1.72365,3.14886,0.929412,0.756863,0,2694,357,831,410,699,0,312,962,3985,399,1055,1869,460,2248,45,0,4722,0,224,0,51,0,173,0,4309,0,36,0,0,0,0,0,271,0,287,0,52,0,38,0,1481,0,246,0,0,0,0,0,1808,0,17,0,0,0,0,0,2114,0,0,0,0,0,0,0,22,0,25,0,2,0,0,0,94,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.03574,0.721182,0.2,2.29688,1.72365,3.98527,0.596078,0.607843,8642,3554,0,385,0,115,487,0,0,4916,0,187,0,1,0,23,0,4040,0,12,0,0,0,0,964,3289,0,0,0,0,0,0,0,420,0,120,0,46,0,0,0,593,0,23,0,0,0,0,0,328,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,407,478,475,396,318,0,368,0,406,0,260,0,182,0,325,0,137,0,3,0,2,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1.88278,0.761085,0.205278,0,1.71804,4.17279,0.835294,0.870588,1014,4797,0,162,0,12,0,69,0,5012,0,20,0,10,0,6,0,4778,0,14,0,6,0,0,1905,3578,0,3,0,0,0,0,0,341,0,103,0,11,0,9,0,1042,0,44,0,6,0,3,0,1321,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,353,1203,835,1051,44,0,279,0,592,910,847,0,327,0,32,0,244,0,27,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,9.63421,0.685157,0.212122,2.20408,1.72942,3.0041,0.756863,0.552941,9374,1360,0,595,0,528,2165,0,741,3273,0,615,0,58,0,7,422,3233,0,252,0,118,0,200,858,3078,0,221,0,144,0,48,0,353,0,293,0,171,0,0,0,966,0,288,0,14,0,0,0,754,0,13,0,0,0,0,0,677,0,0,0,0,0,0,0,230,0,273,0,387,0,30,0,212,0,159,0,81,0,28,0,129,0,7,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6.6309,0.500906,0.160891,2.20408,1.73537,4.12236,0.870588,0.541176,8054,1402,0,272,0,15,1594,374,0,4357,0,158,0,36,0,225,580,4817,0,25,0,4,0,0,2018,3620,0,3,0,0,0,0,0,98,0,25,0,36,0,10,0,185,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,139,0,1021,390,1268,487,275,0,106,0,197,0,73,0,33,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5.51515,0.595999,0.261494,2.26385,1.72365,3.14886,0.686275,0.501961,5790,2448,0,758,0,246,1368,11,0,4136,0,392,0,34,0,99,0,3196,0,11,0,0,0,0,0,2763,0,0,0,0,0,0,0,1231,0,392,0,31,0,5,0,1696,0,34,0,0,0,0,0,1271,0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,488,0,1121,0,837,0,247,0,652,359,205,0,432,0,92,0,279,0,11,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.32101,0.366994,0.185792,2.26385,1.73537,3.62317,0.784314,0.509804,3275,3802,0,373,0,485,0,222,0,4581,1407,684,2237,37,2560,8,0,3864,0,359,0,65,0,3,0,2975,0,1,0,0,0,0,0,376,0,4,0,0,0,0,0,1430,0,5,0,0,0,0,0,1410,0,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,201,0,16,0,0,0,0,0,315,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8.43944,0.603017,0.233618,2.20408,1.72365,3.98527,0.85098,0.454902,2726,2769,533,513,0,712,778,175,1360,4212,908,135,0,669,1968,0,1219,4186,0,58,0,0,0,0,2625,2774,0,0,0,0,0,0,0,254,0,203,0,21,0,0,0,1051,0,51,0,0,0,0,411,639,0,0,0,0,0,0,0,1238,0,0,0,0,0,0,0,44,0,21,0,0,0,0,0,86,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.60855,0.64264,0.293723,2.29688,1.72365,4.53436,0.831373,0.862745,3631,3845,0,2123,3426,276,1208,210,914,2264,0,282,0,148,1412,93,0,1044,0,6,0,0,0,0,0,396,0,0,0,0,0,0,0,1420,0,866,0,246,0,0,0,1232,0,67,0,1,0,0,0,409,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,923,0,2594,0,1699,0,64,0,484,0,601,0,212,0,39,0,68,0,11,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,6.01603,0.848887,0.25731,2.23299,1.72365,3.53021,0.988235,0.435294,738,3507,0,93,0,2,0,55,418,5322,549,752,0,383,731,14,1623,5301,429,928,0,703,552,367,1334,5000,0,350,0,328,0,297,0,132,0,8,0,0,0,0,0,610,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.02512,0.647717,0.153846,2.23299,1.73537,3.20945,0.776471,0.490196,6283,2179,0,186,0,10,1319,2,739,4617,0,54,0,0,0,49,0,4700,0,1,0,0,0,0,0,4179,0,0,0,0,0,0,0,352,0,192,0,2,0,0,0,687,0,18,0,0,0,0,0,496,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,316,0,1556,1452,725,0,592,0,344,0,482,0,294,0,26,0,35,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9.25975,0.746573,0.335423,2.20408,1.72365,2.55058,0.901961,0.482353,1054,1675,0,65,0,2,0,334,977,2594,3125,306,2896,107,1683,9,1996,3790,770,705,1398,176,607,60,3415,3105,0,154,0,1,0,0,0,97,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7.34954,0.743087,0.382838,2.20408,1.72365,3.14886,0.858824,0.529412,0,2761,0,553,0,83,0,154,460,5377,3021,844,1980,178,1685,34,1392,4309,0,863,0,96,403,227,0,4622,0,13,0,0,0,0,0,275,0,58,0,0,0,0,0,934,0,19,0,0,0,0,0,989,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.36755,0.725801,0.220895,0,1.72942,3.80207,0.862745,0.615686,5444,4543,451,535,663,437,0,603,466,6716,0,421,0,223,715,9,0,4905,0,6,0,0,0,0,0,3589,0,0,0,0,0,0,0,271,0,96,0,19,0,0,0,696,0,1,0,0,0,0,0,611,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,138,0,153,0,8,0,0,0,56,0,16,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.9097,0.704546,0.196581,2.29688,1.72942,3.80207,0.541176,0.584314,1134,3777,0,82,0,0,0,99,0,5331,0,10,0,0,0,0,561,4205,0,0,0,0,0,0,0,4504,0,0,0,0,0,0,0,679,392,131,0,142,0,0,0,1568,0,197,0,0,0,0,0,1419,0,25,0,0,0,0,0,1727,0,0,0,0,0,0,0,150,0,446,1121,54,1759,0,0,292,688,177,928,109,527,112,0,49,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5.73899,0.834024,0.172131,2.26385,1.73537,4.12236,0.811765,0.572549,0,4451,0,121,0,0,0,214,1092,5894,1510,651,2276,22,1722,13,996,5175,0,806,0,189,0,1,438,4593,0,10,0,0,0,0,0,152,0,3,0,0,0,0,0,601,0,17,0,0,0,0,0,604,0,0,0,0,0,0,0,779,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4.09173,0.56833,0.230337,2.29688,1.73537,3.62317,0.658824,0.415686,3374,2428,0,1405,1135,510,0,169,450,3758,385,770,930,238,1266,0,1286,3600,0,78,0,0,0,0,2013,2960,0,0,0,0,0,0,0,710,0,335,0,204,0,0,0,1457,0,48,0,0,0,0,0,1363,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,77,0,83,0,1,0,0,0,47,0,20,0,0,0,0,0,46,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7.18572,0.761185,0.421296,2.23299,1.72942,3.36792,0.929412,0.490196,445,2895,0,175,0,3,0,195,3237,3336,1698,888,0,735,1068,179,1660,4451,680,1248,490,661,0,558,383,3752,0,96,0,6,0,0,0,165,0,6,0,0,0,0,369,821,0,44,0,0,0,0,0,1068,0,0,0,0,0,0,0,886,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.81668,0.804847,0.226087,2.23299,1.72942,3.80207,0.905882,0.576471,438,2385,635,634,0,562,600,45,4452,2782,2181,445,1367,53,1470,0,4496,2461,0,184,0,0,0,0,787,4931,0,0,0,0,0,0,0,195,0,23,0,0,0,0,0,436,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9.05178,0.743301,0.146172,2.20408,1.73537,3.20945,0.866667,0.635294,7759,1340,0,364,0,140,1541,0,0,4358,0,15,0,0,0,0,2073,2613,0,0,0,0,0,0,990,3360,0,0,0,0,0,0,0,176,0,14,0,58,0,35,0,285,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,528,0,1287,885,717,453,116,0,700,0,604,372,406,0,157,0,191,0,64,0,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4.35082,0.544688,0.163683,2.26385,1.73537,3.62317,0.694118,0.501961,3496,4085,575,1037,751,624,1667,1,2150,4758,0,462,0,1,0,421,453,4898,0,8,0,0,0,0,0,4274,0,0,0,0,0,0,0,227,0,168,0,45,0,0,0,481,0,43,0,0,0,0,0,470,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,41,0,333,0,445,0,0,0,7,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4.6788,0.847314,0.256666,2.29688,1.73537,4.12236,0.764706,0.462745,1151,1932,706,537,0,268,0,51,0,2281,0,1225,1496,3,1042,0,0,2003,0,95,0,0,0,0,0,2185,0,0,0,0,0,0,0,999,0,233,0,10,0,0,416,3708,0,336,0,56,0,0,1434,4156,0,0,0,0,0,0,1262,4399,0,0,0,0,0,0,0,73,0,45,0,0,0,0,0,76,0,13,0,0,0,0,0,101,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8.17172,0.751541,0.197059,2.20408,1.73537,4.12236,0.788235,0.584314,2532,2769,0,149,0,30,537,0,1494,3838,2278,73,1765,6,1500,24,768,3552,0,599,0,292,0,360,0,3394,0,40,0,1,0,0,0,513,0,1,0,0,0,0,550,1220,0,79,0,0,0,0,0,2066,0,0,0,0,0,0,0,1707,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.97764,0.577898,0.174877,2.23299,1.73537,3.20945,0.713725,0.623529,0,4401,0,48,0,14,842,0,0,3608,0,1,0,0,0,0,0,2660,0,0,0,0,0,0,0,2163,0,0,0,0,0,0,0,1257,0,229,0,14,0,11,0,1802,0,43,0,0,0,0,0,1177,0,2,0,0,0,0,0,901,0,0,0,0,0,0,0,834,393,1394,1342,389,2034,68,0,1686,431,2009,667,488,0,496,0,621,0,219,0,6,0,0,0,140,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11.1525,0.772029,0.19731,2.20408,1.72365,2.82612,0.933333,0.607843,4030,815,0,171,0,6,846,0,597,3252,4535,350,3786,8,3566,0,5230,650,541,1201,0,85,0,1,480,2230,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8.25803,0.571211,0.182898,2.20408,1.73537,2.86275,0.905882,0.447059,3008,3741,0,746,0,311,0,198,989,4479,2514,248,2938,177,3377,28,0,3559,0,237,0,20,0,0,0,2622,0,0,0,0,0,0,0,374,0,46,0,0,0,0,0,863,0,58,0,0,0,0,0,692,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,112,0,4,0,0,0,0,0,238,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8.65167,0.708198,0.149644,2.20408,1.72942,3.80207,0.913725,0.588235,504,2849,0,617,0,403,971,83,0,5799,2581,881,1303,459,1187,175,2145,3936,0,405,0,17,0,0,0,5267,0,13,0,0,0,0,0,313,0,33,0,1,0,0,0,935,0,42,0,0,0,0,0,687,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8.76074,0.773666,0.17033,2.20408,1.7415,3.44859,0.890196,0.494118,2111,1835,0,143,0,6,395,0,1840,2504,2009,476,1309,311,1580,0,1099,2704,443,468,666,113,815,77,986,2589,0,4,0,0,0,0,420,506,0,27,0,0,0,0,0,1809,0,151,0,0,0,0,488,1371,0,0,0,0,0,0,1204,811,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
